"order_id";"user_id";"order_date";"status";"total_amount";"shipping_address";"created_at";"updated_at"
510;455;"2023-04-04";"shipped";284.03;"08585 Sauthoff Point";"2021-12-17 19:24:43";"2022-08-06 09:53:06"
511;121;"2023-04-10";"delivered";2500.31;"775 Sage Court";"2021-06-18 03:31:17";"2022-04-18 11:34:46"
512;458;"2023-05-08";"delivered";3801.51;"361 Schlimgen Circle";"2021-05-20 09:47:38";"2022-08-11 13:36:11"
513;934;"2023-04-05";"shipped";9765.74;"3102 Hazelcrest Park";"2021-08-19 10:51:53";"2022-04-17 10:25:52"
514;274;"2023-05-31";"shipped";3045.41;"9 Onsgard Drive";"2021-11-22 16:46:23";"2022-04-30 08:02:10"
515;497;"2023-08-17";"shipped";4943.02;"66712 Village Parkway";"2021-06-09 09:28:00";"2022-07-14 21:47:38"
516;460;"2023-01-22";"shipped";5888.35;"5 Mockingbird Avenue";"2021-03-08 16:00:00";"2022-08-21 01:47:30"
517;525;"2023-04-28";"processing";2703.18;"28 Dunning Avenue";"2021-04-18 19:14:21";"2022-01-23 06:53:57"
518;815;"2023-12-06";"pending";3986.78;"105 Westport Plaza";"2021-06-16 09:17:52";"2022-01-17 05:38:11"
519;53;"2023-11-16";"pending";5806.74;"9 David Parkway";"2021-08-24 17:33:18";"2022-04-17 17:52:00"
520;874;"2023-07-30";"delivered";9543.57;"89865 Armistice Road";"2021-01-05 12:53:32";"2022-08-26 02:26:10"
521;939;"2023-04-29";"processing";4500.16;"7 Oxford Parkway";"2021-11-26 01:24:34";"2022-03-27 20:24:38"
522;645;"2023-05-11";"delivered";7442.89;"446 Heffernan Hill";"2021-12-28 04:40:59";"2022-08-15 14:01:20"
523;947;"2023-05-14";"delivered";3067.74;"45008 Ronald Regan Hill";"2021-03-07 10:07:36";"2022-08-21 18:12:48"
524;303;"2023-12-16";"processing";2435.44;"9 Farmco Drive";"2021-09-23 11:07:26";"2022-07-16 07:11:32"
525;148;"2023-08-04";"processing";8628.19;"191 Monterey Avenue";"2021-08-12 12:57:05";"2022-05-17 18:25:23"
526;964;"2023-04-23";"delivered";5314.83;"07309 Butternut Court";"2021-08-07 09:18:58";"2022-11-10 11:13:14"
527;297;"2023-05-05";"shipped";1854.05;"49 Donald Road";"2021-08-23 11:54:00";"2022-10-26 01:42:14"
528;220;"2023-10-09";"shipped";5718.22;"383 Spenser Avenue";"2021-10-17 06:07:14";"2022-02-15 04:38:19"
529;210;"2023-08-07";"pending";4193.36;"3925 Morningstar Hill";"2021-10-27 10:26:55";"2022-04-11 06:34:31"
530;847;"2023-02-04";"pending";1711.78;"0 Gateway Drive";"2021-07-03 13:16:36";"2022-06-29 23:52:08"
531;916;"2023-08-19";"processing";2319.92;"8459 Laurel Hill";"2021-10-26 14:36:51";"2022-10-25 20:59:18"
532;199;"2023-05-28";"delivered";3852.24;"84 Parkside Avenue";"2021-10-27 20:25:39";"2022-04-20 21:06:23"
533;432;"2023-06-27";"pending";4977.84;"2544 High Crossing Park";"2021-12-19 05:09:06";"2022-02-06 23:03:03"
534;332;"2023-08-01";"delivered";4459.59;"9 Forest Dale Circle";"2021-12-14 05:29:06";"2022-10-17 12:22:14"
535;989;"2023-03-07";"delivered";8493.51;"06 Swallow Hill";"2021-09-22 22:18:55";"2022-02-23 12:53:57"
536;887;"2023-09-12";"pending";1670.12;"3522 Glacier Hill Avenue";"2021-01-11 20:52:56";"2022-04-06 18:13:43"
537;37;"2023-06-09";"delivered";9963.27;"745 Buell Plaza";"2021-10-21 12:16:32";"2022-11-24 12:09:49"
538;462;"2023-11-29";"delivered";8109.84;"8666 Fallview Avenue";"2021-02-18 22:50:29";"2022-07-18 06:43:49"
539;517;"2023-12-01";"pending";2742.5;"9094 Rigney Lane";"2021-08-29 14:32:09";"2022-01-28 03:20:40"
540;206;"2023-06-21";"processing";3361.52;"86070 Monica Point";"2021-07-21 02:00:41";"2022-02-04 06:53:38"
541;772;"2023-02-28";"pending";4214.57;"6795 7th Alley";"2021-06-22 13:06:19";"2022-05-12 00:41:19"
542;458;"2023-07-05";"pending";5526.01;"90 Rigney Place";"2021-08-05 11:49:06";"2022-10-31 01:45:03"
543;295;"2023-11-02";"shipped";6927.1;"32 Sundown Junction";"2021-06-02 10:44:36";"2022-08-23 10:17:03"
544;437;"2023-04-14";"processing";173.31;"77862 Eastlawn Plaza";"2021-05-25 08:06:50";"2022-12-28 04:28:47"
545;611;"2023-07-02";"pending";2136.77;"74860 Westridge Avenue";"2021-04-13 00:53:48";"2022-06-15 13:31:43"
546;229;"2023-09-27";"delivered";321.07;"135 Forest Parkway";"2021-04-09 08:44:43";"2022-11-29 00:25:22"
547;190;"2023-08-19";"delivered";4510.64;"76 Golden Leaf Place";"2021-10-21 09:45:00";"2022-12-12 21:45:24"
548;360;"2023-02-19";"shipped";7101.38;"2452 School Center";"2021-07-31 06:38:27";"2022-12-18 18:49:58"
549;431;"2023-05-07";"pending";2061.05;"467 Schmedeman Avenue";"2021-08-21 04:38:58";"2022-06-20 18:56:05"
550;387;"2023-01-25";"pending";3582.09;"59 Declaration Place";"2021-11-21 17:43:50";"2022-01-23 19:12:16"
551;117;"2023-07-22";"shipped";7958.08;"7907 Sloan Crossing";"2021-04-20 03:52:36";"2022-06-20 14:36:30"
552;710;"2023-11-24";"delivered";4480.09;"338 Springs Alley";"2021-07-10 02:34:43";"2022-11-07 05:23:40"
553;39;"2023-02-02";"delivered";8371.46;"36238 Florence Junction";"2021-04-12 21:17:55";"2022-08-22 16:44:55"
554;333;"2023-06-18";"processing";8698.77;"4 Sloan Place";"2021-06-04 20:15:12";"2022-02-02 11:34:44"
555;819;"2023-11-03";"processing";6255.5;"596 Debs Lane";"2021-11-24 23:23:10";"2022-05-02 00:47:27"
556;248;"2023-06-29";"shipped";8641.93;"203 Amoth Crossing";"2021-07-18 18:12:01";"2022-05-10 17:59:42"
557;436;"2023-05-16";"processing";7968.66;"0 Lerdahl Pass";"2021-11-20 06:09:38";"2022-04-09 04:58:19"
558;617;"2023-11-13";"shipped";1637.45;"72605 Raven Trail";"2021-02-20 04:11:49";"2022-07-10 08:59:03"
559;17;"2023-03-19";"shipped";3079.94;"016 Saint Paul Crossing";"2021-11-12 10:21:07";"2022-09-11 00:56:58"
560;201;"2023-12-24";"pending";5996.12;"0230 Dakota Plaza";"2021-11-29 23:12:01";"2022-05-28 07:42:55"
561;966;"2023-08-13";"delivered";4009.56;"22809 1st Center";"2021-10-01 17:50:31";"2022-08-11 10:59:15"
562;287;"2023-10-02";"shipped";6628.74;"3327 Corben Way";"2021-01-05 20:27:20";"2022-05-24 13:27:52"
563;621;"2023-08-19";"delivered";3055.14;"34259 Shoshone Center";"2021-02-14 20:30:07";"2022-07-30 17:49:12"
564;205;"2023-04-14";"processing";1868.67;"6 Warner Way";"2021-06-13 01:30:52";"2022-12-21 18:50:12"
565;687;"2023-03-29";"pending";7439.76;"5168 Memorial Plaza";"2021-06-19 05:41:20";"2022-05-05 15:08:29"
566;593;"2023-05-14";"shipped";8926.74;"9869 Bunker Hill Center";"2021-08-22 13:46:31";"2022-01-07 05:01:39"
567;654;"2023-04-01";"delivered";4223.97;"0 Myrtle Center";"2021-03-22 20:16:37";"2022-09-29 02:42:59"
568;299;"2023-06-02";"delivered";99.15;"7 Dottie Street";"2021-05-29 16:09:09";"2022-08-11 14:28:46"
569;372;"2023-01-11";"processing";5707.55;"9 Boyd Parkway";"2021-07-31 13:48:43";"2022-07-09 14:24:09"
570;68;"2023-05-25";"shipped";2775.18;"8 Haas Court";"2021-03-08 05:18:13";"2022-06-07 02:32:55"
571;602;"2023-09-29";"processing";1710.25;"54 Schmedeman Hill";"2021-06-10 16:57:13";"2022-11-10 13:25:18"
572;792;"2023-11-11";"delivered";8501.39;"9033 Fremont Avenue";"2021-01-08 11:42:39";"2022-05-29 02:12:05"
573;631;"2023-05-23";"shipped";1161.56;"42275 South Park";"2021-10-04 10:26:39";"2022-06-27 15:55:09"
574;524;"2023-02-04";"shipped";1613.88;"2 Rutledge Street";"2021-03-23 23:43:51";"2022-09-30 21:13:08"
575;59;"2023-06-26";"pending";6849.52;"04623 Toban Place";"2021-05-07 00:47:45";"2022-01-05 16:41:35"
576;589;"2023-11-03";"pending";1721.6;"4 Texas Terrace";"2021-12-21 06:30:41";"2022-03-13 22:13:12"
577;522;"2023-09-30";"pending";6313.6;"416 Arapahoe Park";"2021-12-20 09:46:45";"2022-06-25 03:08:22"
578;700;"2023-11-15";"delivered";4671.21;"74426 Hoffman Center";"2021-01-08 02:35:37";"2022-01-29 05:59:47"
579;570;"2023-04-03";"processing";8562.44;"3771 Heffernan Place";"2021-12-28 07:08:21";"2022-12-01 01:15:27"
580;714;"2023-03-05";"pending";9391.1;"8 Scoville Lane";"2021-09-25 08:30:17";"2022-10-24 03:08:13"
581;593;"2023-06-20";"delivered";4669.62;"67608 Trailsway Lane";"2021-07-10 11:20:00";"2022-05-03 20:35:09"
582;469;"2023-01-29";"delivered";4002.25;"957 Melrose Lane";"2021-05-29 06:35:14";"2022-10-05 08:45:44"
583;439;"2023-11-10";"processing";2894.21;"1145 Lunder Pass";"2021-12-24 12:03:07";"2022-07-04 01:17:55"
584;674;"2023-12-07";"processing";343.11;"90840 Helena Road";"2021-10-11 02:45:31";"2022-04-06 23:46:09"
585;61;"2023-09-04";"delivered";8136.87;"8888 Eggendart Circle";"2021-05-15 04:08:00";"2022-04-19 15:53:45"
586;54;"2023-03-22";"shipped";7727.51;"189 Weeping Birch Plaza";"2021-03-27 15:38:17";"2022-06-01 03:08:41"
587;599;"2023-02-06";"delivered";6356.06;"31066 Brickson Park Alley";"2021-09-28 23:28:50";"2022-10-02 09:25:19"
588;162;"2023-03-05";"delivered";5158.36;"30 Quincy Avenue";"2021-06-04 22:34:36";"2022-07-14 12:46:11"
589;74;"2023-09-22";"processing";8890.55;"458 Hazelcrest Plaza";"2021-05-29 08:33:40";"2022-03-21 17:15:59"
590;617;"2023-08-29";"shipped";7213.66;"13 Amoth Terrace";"2021-02-02 07:15:53";"2022-11-16 11:17:45"
591;58;"2023-02-09";"shipped";7336.45;"268 Oak Road";"2021-12-06 05:26:43";"2022-04-20 01:04:31"
592;640;"2023-02-26";"shipped";2558.14;"2 Main Hill";"2021-04-28 16:32:37";"2022-02-02 19:24:53"
593;493;"2023-09-27";"processing";9.65;"06 Dorton Place";"2021-02-22 05:35:16";"2022-08-07 17:34:57"
594;685;"2023-08-04";"pending";7413.75;"09476 Orin Park";"2021-01-02 05:16:01";"2022-10-18 10:33:08"
595;773;"2023-10-31";"shipped";1134.28;"82 Boyd Place";"2021-04-06 03:27:53";"2022-01-11 17:27:18"
596;452;"2023-05-24";"processing";1817.37;"2047 Declaration Center";"2021-07-29 02:57:29";"2022-12-21 23:59:07"
597;566;"2023-07-30";"pending";1937.02;"237 Westport Point";"2021-08-26 11:34:47";"2022-08-23 15:17:46"
598;626;"2023-04-11";"pending";5276.78;"592 Talisman Court";"2021-12-14 18:38:35";"2022-06-11 00:04:04"
599;694;"2023-08-17";"pending";3917.91;"2361 Warbler Pass";"2021-10-05 22:56:12";"2022-06-03 00:01:12"
600;403;"2023-03-16";"pending";1151.99;"09699 Mendota Alley";"2021-03-02 09:04:52";"2022-09-28 11:13:39"
601;329;"2023-06-23";"delivered";204.52;"5 Laurel Circle";"2021-01-10 06:57:39";"2022-01-04 04:15:19"
602;617;"2023-01-03";"pending";6345.25;"464 Meadow Vale Hill";"2021-08-15 11:01:38";"2022-08-11 04:06:58"
603;158;"2023-06-16";"pending";6494.63;"48 Mifflin Street";"2021-08-23 23:10:14";"2022-02-19 09:03:22"
604;776;"2023-03-04";"delivered";4408.64;"153 Esker Pass";"2021-05-21 12:18:44";"2022-10-21 22:41:23"
605;663;"2023-11-04";"pending";1725.23;"20624 Jackson Alley";"2021-01-13 01:43:05";"2022-02-09 02:42:55"
606;569;"2023-04-24";"pending";3849.19;"122 Cardinal Street";"2021-05-13 14:47:56";"2022-12-15 03:42:06"
607;111;"2023-08-14";"pending";6498.06;"6 Hermina Crossing";"2021-10-28 04:52:56";"2022-12-30 06:40:04"
608;647;"2023-03-08";"shipped";2412.53;"4 Maple Wood Court";"2021-01-21 20:35:32";"2022-08-21 22:21:44"
609;871;"2023-08-14";"delivered";5425.22;"26151 Muir Junction";"2021-09-28 01:08:59";"2022-10-21 17:58:13"
610;319;"2023-07-30";"pending";3652.19;"6216 New Castle Junction";"2021-06-24 19:02:14";"2022-11-28 23:31:02"
611;743;"2023-09-21";"processing";1305.39;"1404 Katie Hill";"2021-01-30 19:46:37";"2022-09-29 14:11:54"
612;708;"2023-07-20";"shipped";1529.35;"63000 Banding Crossing";"2021-10-22 02:10:35";"2022-01-28 08:11:30"
613;426;"2023-09-02";"shipped";1680.05;"4427 Moulton Avenue";"2021-08-25 17:02:21";"2022-07-05 04:56:53"
614;964;"2023-06-27";"shipped";4748.69;"71 Michigan Drive";"2021-11-15 01:26:03";"2022-04-27 06:26:46"
615;948;"2023-12-12";"delivered";5168.66;"965 Clarendon Court";"2021-11-04 13:10:05";"2022-10-14 10:18:42"
616;988;"2023-08-03";"delivered";2653.94;"51 Caliangt Avenue";"2021-08-21 20:14:55";"2022-01-01 21:40:57"
617;179;"2023-07-29";"delivered";5789.59;"4 Grayhawk Road";"2021-03-19 03:51:43";"2022-05-14 10:41:32"
618;201;"2023-11-17";"processing";1684.46;"161 Welch Crossing";"2021-11-04 20:08:39";"2022-08-19 11:55:54"
619;978;"2023-07-09";"shipped";6433.2;"6780 Talmadge Road";"2021-02-04 04:46:20";"2022-03-18 03:46:19"
620;607;"2023-01-03";"delivered";4913.22;"371 Nancy Court";"2021-07-18 05:59:18";"2022-10-15 00:54:58"
621;413;"2023-11-24";"processing";4522.86;"18 Sage Trail";"2021-05-06 13:49:23";"2022-01-08 15:28:25"
622;945;"2023-03-31";"delivered";2487.82;"63048 Gale Alley";"2021-01-27 13:52:34";"2022-05-21 14:38:09"
623;964;"2023-02-17";"processing";7446.92;"971 Nancy Junction";"2021-04-27 17:26:29";"2022-08-15 19:13:55"
624;572;"2023-03-05";"shipped";4237.8;"8501 Crowley Place";"2021-01-01 23:14:17";"2022-10-25 14:04:35"
625;819;"2023-02-04";"pending";4461.93;"31241 Bartelt Street";"2021-08-19 01:36:47";"2022-08-07 07:03:39"
626;306;"2023-02-07";"processing";3813.03;"21671 Utah Point";"2021-12-02 11:34:23";"2022-08-12 12:34:35"
627;483;"2023-03-12";"shipped";8623.01;"81 Maywood Point";"2021-05-04 22:03:39";"2022-10-02 07:58:49"
628;859;"2023-12-18";"shipped";4211.95;"2894 Glacier Hill Drive";"2021-02-04 15:22:23";"2022-08-04 19:50:28"
629;939;"2023-03-23";"pending";524.52;"4 Milwaukee Lane";"2021-06-30 22:13:12";"2022-10-08 11:38:52"
630;993;"2023-12-14";"processing";1485.2;"2300 Evergreen Drive";"2021-10-12 01:33:28";"2022-07-01 00:30:22"
631;106;"2023-02-15";"delivered";8584.2;"3 Del Sol Junction";"2021-06-04 02:33:43";"2022-09-04 00:30:59"
632;780;"2023-12-01";"processing";7119.84;"041 Glendale Pass";"2021-01-23 17:58:23";"2022-03-23 00:10:26"
633;753;"2023-01-19";"shipped";589.21;"4426 Straubel Way";"2021-05-17 06:34:43";"2022-06-19 02:18:43"
634;898;"2023-08-26";"processing";539.03;"10480 Banding Parkway";"2021-04-04 08:37:08";"2022-06-14 05:00:02"
635;564;"2023-02-13";"delivered";1659.14;"7 Mifflin Terrace";"2021-01-21 00:20:53";"2022-11-22 22:29:40"
636;71;"2023-09-11";"shipped";3174.72;"0 Monterey Circle";"2021-12-24 10:45:44";"2022-02-13 09:06:37"
637;854;"2023-07-14";"delivered";2168.82;"73 Forest Dale Point";"2021-04-25 02:20:42";"2022-05-04 12:43:37"
638;808;"2023-12-04";"shipped";7677.04;"31901 Kingsford Trail";"2021-09-19 15:15:45";"2022-07-04 12:15:41"
639;186;"2023-09-29";"delivered";8740.74;"47 Talmadge Trail";"2021-07-22 23:06:48";"2022-08-11 10:41:28"
640;455;"2023-06-05";"delivered";2991.93;"54 Continental Parkway";"2021-05-16 04:38:40";"2022-09-24 02:36:45"
641;997;"2023-03-24";"processing";2912.7;"4711 Loomis Point";"2021-06-09 05:05:54";"2022-02-21 01:37:22"
642;384;"2023-01-22";"pending";1223.56;"872 Monterey Plaza";"2021-06-12 11:11:15";"2022-02-18 08:35:29"
643;668;"2023-05-03";"delivered";9491.04;"925 Karstens Plaza";"2021-12-03 22:19:38";"2022-08-29 14:23:33"
644;41;"2023-05-24";"pending";2497.04;"4 Green Plaza";"2021-10-28 18:47:03";"2022-06-25 10:53:14"
645;706;"2023-11-01";"pending";8512.07;"248 Onsgard Center";"2021-05-11 05:04:44";"2022-03-28 11:53:01"
646;464;"2023-05-12";"processing";5653.62;"0191 Graedel Place";"2021-04-29 11:05:10";"2022-11-30 20:58:15"
647;395;"2023-07-22";"delivered";376.57;"37 7th Parkway";"2021-10-21 09:09:06";"2022-07-01 14:21:23"
648;214;"2023-07-24";"shipped";5127.61;"3625 Starling Hill";"2021-06-03 11:18:33";"2022-05-15 21:23:03"
649;51;"2023-08-24";"delivered";2265.56;"796 Pennsylvania Plaza";"2021-01-15 05:55:25";"2022-10-15 06:11:13"
650;401;"2023-11-19";"delivered";6385.08;"7 East Park";"2021-05-28 02:03:49";"2022-07-20 17:54:31"
651;846;"2023-12-12";"delivered";8575.7;"41 Arapahoe Pass";"2021-03-16 05:16:02";"2022-04-28 00:48:33"
652;229;"2023-06-26";"processing";9947.39;"4 Larry Parkway";"2021-12-04 02:07:15";"2022-01-06 00:01:50"
653;656;"2023-09-24";"pending";5525.86;"8 Rutledge Way";"2021-03-03 03:13:40";"2022-04-10 22:21:22"
654;590;"2023-03-26";"delivered";1794.6;"954 Anzinger Pass";"2021-11-29 18:46:56";"2022-04-20 04:20:47"
655;269;"2023-07-04";"delivered";1810.21;"3 Lakewood Plaza";"2021-10-17 17:24:29";"2022-07-01 21:45:13"
656;129;"2023-09-30";"shipped";9963.98;"31 Westport Court";"2021-09-01 19:32:50";"2022-06-28 23:51:24"
657;674;"2023-08-27";"processing";2648.19;"46 David Terrace";"2021-08-15 14:24:37";"2022-04-26 00:00:15"
658;214;"2023-06-22";"shipped";4606.8;"48 Monument Parkway";"2021-09-06 01:51:28";"2022-06-21 20:44:11"
659;505;"2023-03-26";"pending";6789.01;"8762 Village Green Alley";"2021-11-03 17:33:59";"2022-01-20 13:58:50"
660;219;"2023-01-05";"shipped";5675.92;"28699 Macpherson Way";"2021-09-04 10:14:59";"2022-02-24 04:31:17"
661;973;"2023-02-18";"shipped";3858.39;"1 Dovetail Circle";"2021-12-26 21:08:05";"2022-08-08 15:27:13"
662;398;"2023-11-24";"shipped";7013.22;"390 Mesta Plaza";"2021-01-16 05:47:10";"2022-11-23 21:20:05"
663;434;"2023-08-03";"pending";8708.62;"68318 Browning Plaza";"2021-03-31 07:58:48";"2022-06-18 10:47:40"
664;173;"2023-03-10";"delivered";3593.55;"11 Monument Street";"2021-04-23 03:01:37";"2022-09-24 22:37:54"
665;161;"2023-08-21";"delivered";410.84;"17648 Jackson Way";"2021-04-25 11:27:14";"2022-11-15 00:16:34"
666;698;"2023-06-30";"delivered";6644.06;"2205 Dovetail Hill";"2021-04-09 09:48:01";"2022-05-01 21:02:45"
667;402;"2023-09-29";"processing";7831.44;"51 Burrows Road";"2021-09-23 21:44:52";"2022-08-12 08:19:56"
668;992;"2023-03-29";"processing";7080.59;"55 Village Court";"2021-11-02 03:14:44";"2022-12-07 06:47:24"
669;394;"2023-08-27";"processing";9586.56;"70088 Rigney Court";"2021-10-22 01:48:09";"2022-12-14 04:36:33"
670;80;"2023-11-26";"pending";3123.15;"99 Mallard Court";"2021-08-08 18:03:53";"2022-05-23 17:42:50"
671;622;"2023-11-08";"processing";1700.6;"10 Center Terrace";"2021-07-27 16:37:07";"2022-02-08 08:11:47"
672;544;"2023-06-02";"shipped";3763.76;"7285 Stephen Plaza";"2021-08-01 02:43:11";"2022-03-06 09:26:14"
673;891;"2023-11-27";"shipped";7394.33;"7 Hollow Ridge Trail";"2021-09-28 07:26:34";"2022-07-01 13:18:07"
674;204;"2023-09-03";"shipped";5895.29;"2 Maple Drive";"2021-08-19 02:43:18";"2022-09-06 09:16:37"
675;570;"2023-07-21";"pending";6866.6;"6 Rockefeller Lane";"2021-11-13 02:18:02";"2022-03-28 06:22:36"
676;561;"2023-03-26";"pending";1428.7;"345 Maple Wood Avenue";"2021-10-14 09:18:00";"2022-08-18 22:38:45"
677;490;"2023-02-11";"processing";1761.0;"34918 Gulseth Point";"2021-10-29 16:45:13";"2022-11-19 18:58:30"
678;11;"2023-09-07";"delivered";5142.88;"13267 Calypso Avenue";"2021-03-06 13:55:22";"2022-11-29 16:21:40"
679;155;"2023-12-11";"pending";1881.07;"93130 Del Sol Road";"2021-11-14 06:58:26";"2022-04-22 18:49:06"
680;218;"2023-03-26";"shipped";3757.78;"28847 Clarendon Alley";"2021-04-18 13:07:37";"2022-07-31 05:39:25"
681;191;"2023-10-09";"delivered";5620.69;"971 Mosinee Alley";"2021-03-14 03:54:49";"2022-11-01 05:22:43"
682;130;"2023-04-14";"delivered";4725.25;"78043 Anniversary Terrace";"2021-05-24 21:07:43";"2022-07-12 14:51:39"
683;699;"2023-06-16";"shipped";17.13;"24684 Eagan Lane";"2021-02-08 14:50:42";"2022-05-29 08:34:09"
684;174;"2023-09-27";"pending";5795.44;"1520 Muir Street";"2021-08-10 15:24:27";"2022-01-28 03:27:52"
685;702;"2023-09-11";"shipped";819.69;"30865 Gulseth Place";"2021-04-08 17:29:49";"2022-10-04 09:58:06"
686;740;"2023-09-02";"processing";9507.43;"08 Arapahoe Park";"2021-11-16 19:24:21";"2022-01-07 17:29:12"
687;865;"2023-05-29";"processing";9237.86;"41 Summit Park";"2021-06-24 16:34:03";"2022-05-13 13:23:46"
688;838;"2023-09-26";"processing";5800.2;"629 Anhalt Court";"2021-12-20 21:15:58";"2022-06-19 21:46:02"
689;562;"2023-02-08";"processing";3827.89;"89827 Raven Hill";"2021-12-13 05:58:41";"2022-03-09 18:44:28"
690;870;"2023-04-09";"processing";6933.64;"19 East Circle";"2021-12-13 19:25:15";"2022-12-12 11:40:02"
691;911;"2023-08-14";"pending";3675.43;"48 Kinsman Parkway";"2021-01-03 17:09:56";"2022-05-31 15:15:42"
692;841;"2023-11-24";"delivered";3360.8;"14689 Acker Trail";"2021-06-19 13:30:22";"2022-03-22 07:46:52"
693;189;"2023-08-16";"shipped";7909.7;"59097 Pepper Wood Crossing";"2021-07-24 01:24:52";"2022-07-13 03:28:08"
694;887;"2023-07-18";"pending";5277.34;"5335 Parkside Terrace";"2021-10-27 18:11:57";"2022-01-31 10:09:25"
695;923;"2023-08-17";"pending";6902.37;"5 Duke Alley";"2021-09-29 04:37:37";"2022-11-11 10:40:00"
696;257;"2023-03-17";"shipped";9061.59;"62 Darwin Terrace";"2021-12-06 11:07:27";"2022-09-03 15:53:24"
697;121;"2023-01-20";"shipped";3066.67;"2060 Summit Lane";"2021-04-08 20:31:49";"2022-12-18 00:22:19"
698;460;"2023-11-06";"processing";5264.89;"52 Basil Center";"2021-02-15 20:15:54";"2022-12-13 15:47:10"
699;38;"2023-10-23";"shipped";9147.02;"87 Stoughton Trail";"2021-05-06 08:40:44";"2022-02-08 05:02:11"
700;575;"2023-05-21";"processing";5244.32;"31635 Moose Lane";"2021-03-26 10:05:44";"2022-12-28 03:53:28"
701;698;"2023-02-21";"processing";3679.78;"133 Melvin Trail";"2021-07-23 02:22:59";"2022-01-22 13:59:38"
702;877;"2023-12-04";"delivered";6215.66;"9328 Grim Circle";"2021-03-07 15:20:59";"2022-02-16 17:19:36"
703;408;"2023-08-31";"delivered";963.27;"43 Meadow Vale Pass";"2021-05-31 07:28:48";"2022-05-26 16:29:14"
704;430;"2023-05-04";"delivered";5673.29;"74 7th Court";"2021-04-04 23:31:40";"2022-11-26 09:52:58"
705;501;"2023-10-19";"processing";4786.47;"2218 Barnett Park";"2021-04-19 01:27:35";"2022-07-14 11:38:40"
706;622;"2023-03-21";"shipped";4138.65;"9 Namekagon Lane";"2021-07-10 20:29:52";"2022-01-20 04:09:23"
707;163;"2023-03-28";"delivered";3657.8;"736 Holmberg Plaza";"2021-04-13 21:36:09";"2022-12-20 05:07:16"
708;71;"2023-12-18";"pending";4521.17;"5 Pennsylvania Alley";"2021-12-01 04:56:38";"2022-10-21 22:50:32"
709;76;"2023-07-02";"processing";4750.36;"35341 Kensington Street";"2021-12-23 21:53:31";"2022-07-13 10:55:44"
710;164;"2023-08-11";"pending";7583.2;"01968 Fair Oaks Lane";"2021-03-26 03:47:39";"2022-12-08 03:46:40"
711;424;"2023-11-12";"delivered";5714.36;"83590 West Circle";"2021-09-24 09:31:10";"2022-03-12 19:14:24"
712;474;"2023-04-09";"shipped";8934.04;"940 Butterfield Drive";"2021-12-11 13:51:10";"2022-11-26 10:49:52"
713;437;"2023-08-28";"processing";7276.09;"869 Scoville Street";"2021-09-27 22:24:46";"2022-11-27 04:22:59"
714;906;"2023-07-30";"shipped";4165.98;"2 Shelley Hill";"2021-08-21 15:35:06";"2022-12-11 16:21:05"
715;22;"2023-07-02";"delivered";3315.4;"58217 Donald Way";"2021-06-30 23:14:10";"2022-10-01 19:29:42"
716;558;"2023-11-04";"processing";4474.54;"8613 Acker Crossing";"2021-09-29 15:25:58";"2022-04-30 14:38:09"
717;439;"2023-07-21";"shipped";4357.78;"5853 Kedzie Street";"2021-11-22 05:35:13";"2022-01-20 10:27:46"
718;188;"2023-03-01";"processing";4524.5;"83 Oneill Place";"2021-05-22 04:00:55";"2022-06-08 13:05:39"
719;676;"2023-06-12";"delivered";2233.36;"72 Sunfield Plaza";"2021-07-11 14:26:19";"2022-08-15 04:48:51"
720;440;"2023-04-14";"shipped";7408.46;"6229 Goodland Hill";"2021-12-27 06:29:10";"2022-09-13 14:01:29"
721;265;"2023-09-26";"processing";1677.1;"3 Derek Court";"2021-11-02 09:51:58";"2022-01-08 13:19:54"
722;781;"2023-08-02";"pending";3339.76;"84 Annamark Junction";"2021-04-18 01:45:20";"2022-12-01 20:31:28"
723;319;"2023-06-28";"shipped";2944.71;"5 Pankratz Parkway";"2021-09-11 01:06:58";"2022-03-16 07:05:14"
724;24;"2023-04-28";"processing";2061.82;"53406 Garrison Court";"2021-05-18 18:37:35";"2022-07-08 13:45:15"
725;931;"2023-12-15";"delivered";6571.44;"425 Bayside Avenue";"2021-07-10 06:08:58";"2022-10-13 16:03:05"
726;565;"2023-12-30";"delivered";8244.24;"3 Michigan Way";"2021-11-18 13:39:56";"2022-03-17 04:12:26"
727;902;"2023-07-10";"delivered";7924.1;"23704 Milwaukee Park";"2021-03-12 17:37:17";"2022-02-03 22:41:12"
728;561;"2023-10-26";"processing";1531.08;"9 Marcy Junction";"2021-03-01 10:08:56";"2022-02-18 18:21:04"
729;462;"2023-09-25";"pending";6968.41;"77706 Trailsway Point";"2021-07-23 22:32:18";"2022-11-01 16:23:18"
730;433;"2023-10-28";"shipped";494.03;"32667 Muir Point";"2021-09-12 01:27:49";"2022-01-20 14:18:04"
731;174;"2023-02-08";"processing";8368.18;"89127 Merrick Drive";"2021-07-30 15:22:59";"2022-10-22 12:28:43"
732;635;"2023-11-29";"shipped";5164.19;"7 Harper Center";"2021-01-30 04:37:35";"2022-11-26 08:09:01"
733;139;"2023-06-25";"delivered";7383.73;"89 Meadow Valley Circle";"2021-04-12 16:57:45";"2022-11-30 00:06:12"
734;242;"2023-09-10";"processing";6901.35;"05880 Old Gate Avenue";"2021-12-25 23:02:47";"2022-02-17 15:58:07"
