review_id,product_id,user_id,rating,comment,created_at,updated_at
1319,221,460,4,will definitely buy again,2021-04-10 02:32:14,2022-03-14 20:23:10
1320,286,886,3,Excellent customer service and product quality,2021-10-23 15:46:00,2022-03-04 08:59:49
1321,396,390,4,Highly satisfied with the performance and features,2021-05-06 03:47:31,2022-05-12 16:03:43
1322,386,573,4,Excellent customer service and product quality,2021-06-11 10:49:09,2022-07-08 16:24:31
1323,187,645,4,Excellent customer service and product quality,2021-06-03 09:18:43,2022-10-23 20:18:14
1324,408,97,5,it's a game-changer,2021-11-15 08:05:04,2022-11-26 07:09:29
1325,42,546,4,Highly satisfied with the performance and features,2021-09-10 00:52:35,2022-09-13 02:41:15
1326,376,4,3,exceeded my expectations,2021-11-05 18:14:17,2022-05-05 00:03:43
1327,386,109,3,Top-notch quality,2021-10-13 08:27:36,2022-10-06 07:50:31
1328,480,601,3,Fantastic product,2021-01-13 00:41:28,2022-08-26 20:03:03
1329,411,837,4,Fantastic product,2021-07-17 21:23:07,2022-05-16 22:07:40
1330,259,862,5,will definitely buy again,2021-01-24 17:00:28,2022-03-07 10:36:28
1331,15,25,4,Amazing quality,2021-01-23 22:53:41,2022-08-02 05:19:41
1332,123,860,4,Incredible product,2021-05-12 19:48:13,2022-11-25 18:17:52
1333,321,811,3,will definitely buy again,2021-03-18 11:21:41,2022-10-10 19:59:54
1334,269,596,5,Impressed with the durability and design,2021-07-12 02:21:10,2022-07-16 20:54:56
1335,20,898,4,Absolutely love this product,2021-09-29 01:19:13,2022-05-07 04:16:36
1336,369,841,3,it's a game-changer,2021-07-16 16:01:29,2022-05-12 13:22:59
1337,82,121,4,Incredible product,2021-12-25 11:03:55,2022-05-04 08:00:08
1338,473,70,3,worth every penny,2021-07-09 14:55:55,2022-03-10 09:35:11
1339,185,33,3,Excellent customer service and product quality,2021-05-10 05:41:18,2022-11-06 05:14:51
1340,431,678,3,Incredible product,2021-08-27 12:23:47,2022-10-20 10:20:53
1341,234,403,5,Absolutely love this product,2021-03-27 07:53:14,2022-01-30 21:12:43
1342,470,165,5,Impressed with the durability and design,2021-08-08 10:44:29,2022-02-14 21:57:47
1343,392,425,4,Fantastic product,2021-03-04 04:29:28,2022-09-09 20:00:10
1344,140,98,5,exceeded my expectations,2021-08-01 17:47:16,2022-11-19 21:02:08
1345,459,741,5,exceeded my expectations,2021-01-07 08:05:12,2022-08-14 17:29:36
1346,480,67,4,great value for the price,2021-09-17 08:31:22,2022-05-23 20:43:43
1347,50,1000,5,great value for the price,2021-02-18 07:48:33,2022-04-01 04:32:01
1348,85,33,4,Incredible product,2021-09-06 23:54:38,2022-12-19 23:20:04
1349,245,379,3,it's a game-changer,2021-12-05 19:39:58,2022-10-15 10:23:14
1350,142,388,3,Incredible product,2021-01-28 02:07:21,2022-12-26 09:03:38
1351,311,727,3,Excellent customer service and product quality,2021-05-16 06:38:02,2022-04-04 02:29:50
1352,272,927,5,Amazing quality,2021-03-11 20:22:30,2022-03-26 19:14:07
1353,250,354,5,Couldn't be happier with my purchase,2021-10-31 20:15:57,2022-10-13 16:05:22
1354,14,442,3,Highly satisfied with the performance and features,2021-03-17 15:53:35,2022-05-14 16:43:03
1355,237,645,3,Excellent customer service and product quality,2021-01-08 22:59:45,2022-08-07 08:31:44
1356,147,793,3,Top-notch quality,2021-10-12 04:26:34,2022-06-28 23:31:38
1357,23,250,3,Best purchase ever,2021-06-18 05:03:44,2022-03-08 09:34:22
1358,300,546,5,great value for the price,2021-01-20 04:44:19,2022-01-12 02:39:59
1359,179,704,3,Absolutely love this product,2021-05-16 15:02:31,2022-06-04 16:04:33
1360,415,119,3,exceeded my expectations,2021-01-08 02:07:22,2022-11-05 03:02:01
1361,131,226,4,Impressed with the durability and design,2021-09-21 16:23:42,2022-07-07 19:55:33
1362,159,881,5,Top-notch quality,2021-05-10 21:39:59,2022-07-12 13:32:16
1363,131,945,4,Best purchase ever,2021-06-07 07:27:14,2022-02-24 10:54:48
1364,8,844,4,Highly satisfied with the performance and features,2021-09-20 03:48:15,2022-03-06 13:40:15
1365,188,727,4,Excellent customer service and product quality,2021-12-03 20:10:56,2022-01-27 07:11:42
1366,423,953,4,Highly satisfied with the performance and features,2021-12-12 11:24:29,2022-09-06 23:12:23
1367,341,302,5,Absolutely love this product,2021-03-01 16:49:28,2022-02-01 19:59:46
1368,250,574,3,highly recommend!,2021-03-27 18:17:34,2022-06-30 22:43:30
1369,167,364,5,will definitely buy again,2021-03-25 14:23:45,2022-03-13 05:01:22
1370,239,259,5,Amazing quality,2021-05-02 21:50:28,2022-11-20 14:52:13
1371,37,141,3,it's a game-changer,2021-04-12 06:03:40,2022-03-10 16:47:03
1372,323,285,4,Absolutely love this product,2021-08-30 22:05:43,2022-01-10 20:41:02
1373,423,723,4,Top-notch quality,2021-07-15 01:52:47,2022-05-12 06:30:51
1374,154,720,3,Top-notch quality,2021-09-12 15:40:42,2022-12-09 16:07:44
1375,8,276,5,worth every penny,2021-06-09 02:07:16,2022-09-13 13:30:13
1376,173,465,3,Incredible product,2021-04-29 02:57:38,2022-11-06 05:11:32
1377,95,203,3,great value for the price,2021-12-23 17:27:53,2022-10-31 00:09:38
1378,262,385,5,worth every penny,2021-06-02 12:09:21,2022-06-19 13:45:38
1379,298,878,4,Excellent customer service and product quality,2021-10-29 02:44:46,2022-09-04 19:38:43
1380,275,18,4,Fantastic product,2021-04-05 23:52:30,2022-02-25 12:21:44
1381,470,831,5,it's a game-changer,2021-07-26 23:56:53,2022-01-18 11:52:31
1382,72,661,4,Top-notch quality,2021-04-20 19:46:21,2022-11-25 20:19:49
1383,441,938,3,Impressed with the durability and design,2021-04-17 12:27:55,2022-12-20 12:48:30
1384,392,773,5,Amazing quality,2021-10-15 21:37:05,2022-01-31 11:46:11
1385,339,578,4,Absolutely love this product,2021-08-08 05:51:29,2022-06-14 21:43:34
1386,74,605,3,Incredible product,2021-11-19 13:19:07,2022-01-05 06:59:18
1387,51,436,5,Incredible product,2021-06-14 11:29:28,2022-04-11 16:52:07
1388,462,166,4,Fantastic product,2021-02-14 05:59:59,2022-09-05 07:54:37
1389,47,467,4,Top-notch quality,2021-08-13 15:31:54,2022-04-14 22:18:38
1390,41,80,5,great value for the price,2021-07-23 15:23:19,2022-05-24 01:25:54
1391,437,468,5,Couldn't be happier with my purchase,2021-10-19 04:08:48,2022-07-15 09:54:04
1392,489,277,4,Couldn't be happier with my purchase,2021-07-24 08:49:07,2022-10-18 08:28:21
1393,53,861,4,it's a game-changer,2021-09-14 01:37:24,2022-09-08 16:34:40
1394,159,961,5,Amazing quality,2021-12-10 09:50:58,2022-04-11 08:11:16
1395,478,963,3,Highly satisfied with the performance and features,2021-03-05 09:45:26,2022-11-03 09:25:00
1396,244,613,4,Highly satisfied with the performance and features,2021-01-01 15:02:32,2022-01-26 08:33:17
1397,89,632,4,Couldn't be happier with my purchase,2021-04-08 14:01:53,2022-01-28 00:48:34
1398,314,354,5,Amazing quality,2021-07-02 20:38:51,2022-08-06 08:49:17
1399,416,419,5,Incredible product,2021-12-27 20:36:55,2022-11-23 04:55:39
1400,25,866,5,Best purchase ever,2021-12-01 18:53:29,2022-05-06 06:45:39
1401,71,923,4,Impressed with the durability and design,2021-08-27 21:38:27,2022-11-24 09:47:37
1402,411,965,4,Couldn't be happier with my purchase,2021-06-04 11:01:18,2022-07-03 04:22:10
1403,48,156,3,Best purchase ever,2021-07-31 10:32:17,2022-03-13 09:17:14
1404,379,690,4,will definitely buy again,2021-04-14 22:58:18,2022-03-12 15:02:04
1405,110,684,4,will definitely buy again,2021-09-12 21:24:55,2022-05-16 20:30:42
1406,237,90,4,Excellent customer service and product quality,2021-12-02 11:16:13,2022-03-15 05:12:41
1407,421,376,5,great value for the price,2021-06-25 22:11:34,2022-10-27 17:01:54
1408,257,299,3,Incredible product,2021-05-14 21:19:10,2022-06-25 07:06:01
1409,129,496,5,Best purchase ever,2021-01-14 17:47:02,2022-10-29 04:37:18
1410,418,693,5,Best purchase ever,2021-11-27 21:00:50,2022-03-14 13:41:31
1411,262,742,5,Fantastic product,2021-08-06 21:27:52,2022-12-02 06:00:29
1412,181,920,3,will definitely buy again,2021-11-16 01:28:02,2022-08-04 22:35:33
1413,304,214,5,Absolutely love this product,2021-03-26 04:58:07,2022-09-15 01:12:34
1414,467,382,4,Impressed with the durability and design,2021-05-28 12:51:17,2022-07-23 10:37:56
1415,101,859,3,Highly satisfied with the performance and features,2021-08-23 16:48:40,2022-11-27 13:48:53
1416,212,268,3,Incredible product,2021-12-30 06:37:31,2022-08-06 06:19:23
1417,163,821,4,Top-notch quality,2021-12-25 23:36:57,2022-01-04 09:06:00
1418,351,312,5,highly recommend!,2021-02-19 16:17:38,2022-07-10 13:07:18
1419,13,920,4,Amazing quality,2021-10-03 23:56:25,2022-08-09 06:51:53
1420,430,48,3,Excellent customer service and product quality,2021-04-25 15:13:06,2022-07-31 10:47:14
1421,252,214,4,Absolutely love this product,2021-01-15 16:38:03,2022-06-10 02:32:08
1422,317,652,3,Top-notch quality,2021-10-12 14:31:45,2022-10-29 13:42:30
1423,167,480,4,exceeded my expectations,2021-09-14 08:11:49,2022-12-23 14:43:31
1424,404,581,4,highly recommend!,2021-05-17 16:02:52,2022-12-28 00:49:01
1425,249,853,5,exceeded my expectations,2021-02-10 02:31:00,2022-02-18 19:09:25
1426,199,766,5,worth every penny,2021-02-25 10:00:40,2022-05-29 21:31:30
1427,409,447,5,Best purchase ever,2021-05-29 02:20:17,2022-06-28 17:02:21
1428,454,996,5,Excellent customer service and product quality,2021-01-26 09:17:33,2022-08-25 02:13:10
1429,199,4,3,will definitely buy again,2021-09-04 15:10:06,2022-11-09 03:32:54
1430,156,860,3,Couldn't be happier with my purchase,2021-06-30 19:24:06,2022-01-20 19:50:27
1431,137,194,4,great value for the price,2021-01-24 01:02:47,2022-01-12 13:18:16
1432,55,219,4,Best purchase ever,2021-01-27 11:22:32,2022-02-18 16:52:57
1433,494,503,3,highly recommend!,2021-02-14 22:58:30,2022-06-11 12:54:13
1434,500,573,5,will definitely buy again,2021-11-21 18:31:38,2022-09-12 08:31:52
1435,12,96,5,Absolutely love this product,2021-03-13 21:36:39,2022-12-19 20:26:36
1436,379,265,5,Excellent customer service and product quality,2021-10-02 18:24:51,2022-04-04 23:35:21
1437,25,185,4,worth every penny,2021-10-11 19:03:14,2022-12-07 20:32:01
1438,399,443,5,it's a game-changer,2021-09-09 13:15:47,2022-03-25 18:24:49
1439,125,658,4,Absolutely love this product,2021-06-04 23:41:03,2022-10-30 11:34:05
1440,233,853,5,Incredible product,2021-03-27 22:56:55,2022-10-15 20:52:50
1441,284,748,3,Best purchase ever,2021-10-17 13:09:22,2022-07-13 14:30:18
1442,362,210,3,exceeded my expectations,2021-12-10 11:00:42,2022-07-19 20:14:51
1443,235,272,4,exceeded my expectations,2021-07-15 10:25:30,2022-01-30 07:38:22
1444,357,883,4,Couldn't be happier with my purchase,2021-11-26 08:29:44,2022-08-06 10:31:43
1445,447,70,4,Top-notch quality,2021-04-05 13:59:35,2022-10-14 15:17:37
1446,132,69,3,Couldn't be happier with my purchase,2021-08-14 12:56:37,2022-11-18 14:29:53
1447,50,648,3,Amazing quality,2021-08-10 02:32:13,2022-12-27 20:58:58
1448,176,686,5,Couldn't be happier with my purchase,2021-10-04 11:16:14,2022-07-28 22:10:19
1449,276,657,5,Excellent customer service and product quality,2021-06-25 10:11:38,2022-07-09 14:55:09
1450,491,298,3,Absolutely love this product,2021-10-08 02:04:54,2022-02-25 01:05:31
1451,362,770,5,Top-notch quality,2021-09-29 14:01:33,2022-12-10 23:26:59
1452,1,579,3,Amazing quality,2021-06-26 13:37:40,2022-11-16 21:07:06
1453,385,384,5,will definitely buy again,2021-04-29 04:04:01,2022-03-01 13:29:36
1454,138,796,4,Highly satisfied with the performance and features,2021-03-06 13:21:14,2022-04-10 11:38:48
1455,297,182,3,worth every penny,2021-09-11 08:59:40,2022-07-31 08:30:41
1456,407,656,5,Absolutely love this product,2021-07-24 15:59:09,2022-09-08 20:16:18
1457,203,232,4,it's a game-changer,2021-12-09 13:58:18,2022-02-04 19:02:37
1458,177,286,4,Couldn't be happier with my purchase,2021-08-11 02:33:18,2022-02-21 18:35:04
1459,354,47,5,Incredible product,2021-04-10 02:12:37,2022-10-06 22:32:44
1460,425,540,5,Top-notch quality,2021-01-10 18:52:41,2022-03-21 19:32:40
1461,455,602,4,Fantastic product,2021-11-24 02:59:16,2022-01-05 21:25:02
1462,39,240,4,highly recommend!,2021-03-08 09:58:52,2022-10-15 01:55:14
1463,294,355,3,it's a game-changer,2021-02-11 02:32:03,2022-07-31 08:00:11
1464,269,222,4,Best purchase ever,2021-11-05 08:22:11,2022-07-14 21:37:59
1465,236,691,3,Excellent customer service and product quality,2021-05-01 07:15:20,2022-12-22 13:18:21
1466,473,530,4,exceeded my expectations,2021-03-13 03:09:31,2022-10-04 05:04:03
1467,447,41,4,Impressed with the durability and design,2021-05-05 21:03:29,2022-09-10 18:55:12
1468,27,220,5,Couldn't be happier with my purchase,2021-10-08 21:26:42,2022-01-03 00:59:25
1469,395,710,3,Amazing quality,2021-05-06 12:59:44,2022-03-07 02:40:13
1470,180,374,4,Excellent customer service and product quality,2021-08-31 01:46:14,2022-05-27 19:42:23
1471,265,714,4,exceeded my expectations,2021-09-16 20:59:22,2022-10-24 12:57:33
1472,479,378,4,Highly satisfied with the performance and features,2021-02-07 16:41:33,2022-05-18 06:21:31
1473,86,458,4,it's a game-changer,2021-06-03 07:46:58,2022-12-16 19:12:43
1474,224,972,5,Absolutely love this product,2021-04-17 13:18:58,2022-11-28 11:59:38
1475,495,107,5,Highly satisfied with the performance and features,2021-04-12 15:36:50,2022-01-05 03:10:46
1476,109,676,5,Fantastic product,2021-03-21 09:34:05,2022-01-24 00:02:28
1477,467,48,5,will definitely buy again,2021-01-23 01:58:15,2022-03-14 02:54:15
1478,120,766,4,worth every penny,2021-03-24 21:36:05,2022-12-20 17:19:30
1479,139,384,3,Amazing quality,2021-04-24 17:05:32,2022-09-29 22:50:37
1480,204,337,5,Excellent customer service and product quality,2021-06-05 00:55:23,2022-02-03 07:54:50
1481,182,677,4,great value for the price,2021-11-18 14:50:23,2022-10-06 00:23:23
1482,293,540,3,it's a game-changer,2021-07-21 18:58:37,2022-12-22 15:00:07
1483,300,7,5,Couldn't be happier with my purchase,2021-09-24 10:44:07,2022-02-04 22:33:45
1484,197,724,3,worth every penny,2021-10-06 04:55:40,2022-05-10 01:58:13
1485,274,471,4,Highly satisfied with the performance and features,2021-04-09 08:07:23,2022-11-29 12:07:22
1486,341,211,5,Top-notch quality,2021-04-16 09:17:57,2022-04-12 14:14:23
1487,289,456,5,will definitely buy again,2021-09-20 18:05:46,2022-06-13 22:39:00
1488,22,489,3,it's a game-changer,2021-01-12 01:39:17,2022-08-07 13:15:20
1489,473,426,4,Best purchase ever,2021-08-30 08:01:51,2022-04-23 03:35:51
1490,135,363,5,Excellent customer service and product quality,2021-10-04 19:51:16,2022-08-13 18:57:20
1491,418,420,5,Fantastic product,2021-12-01 15:51:31,2022-02-24 10:18:20
1492,295,53,4,Top-notch quality,2021-04-21 23:50:49,2022-02-14 08:12:23
1493,318,837,4,Best purchase ever,2021-05-16 10:49:41,2022-06-13 02:24:08
1494,372,495,3,worth every penny,2021-05-31 18:44:21,2022-05-27 14:20:37
1495,457,855,5,Excellent customer service and product quality,2021-03-15 14:33:58,2022-03-21 13:03:07
1496,258,193,5,it's a game-changer,2021-09-17 22:29:32,2022-09-25 17:44:24
1497,285,94,4,Absolutely love this product,2021-07-24 07:25:46,2022-05-21 15:03:03
1498,227,937,5,Top-notch quality,2021-03-22 01:57:49,2022-01-02 18:24:11
1499,171,613,5,Highly satisfied with the performance and features,2021-08-31 02:00:07,2022-05-05 05:32:35
1500,14,694,3,Impressed with the durability and design,2021-05-30 13:00:09,2022-05-17 21:06:28
1501,414,728,5,Incredible product,2021-03-04 17:26:13,2022-06-01 02:42:32
1502,90,781,4,Highly satisfied with the performance and features,2021-10-03 08:06:28,2022-06-16 06:02:05
1503,267,210,4,highly recommend!,2021-04-15 03:06:02,2022-05-25 09:53:32
1504,186,214,4,Absolutely love this product,2021-05-14 22:16:28,2022-10-01 07:49:11
1505,442,237,5,Couldn't be happier with my purchase,2021-05-27 21:05:23,2022-09-14 02:56:48
1506,498,509,5,Absolutely love this product,2021-10-04 18:27:02,2022-09-07 02:32:22
1507,313,325,3,worth every penny,2021-02-12 16:11:15,2022-01-14 01:00:08
1508,376,829,4,Excellent customer service and product quality,2021-02-22 07:13:14,2022-03-31 08:29:35
1509,464,15,5,Highly satisfied with the performance and features,2021-03-28 15:11:40,2022-01-22 12:05:18
1510,435,305,5,Excellent customer service and product quality,2021-12-27 23:28:24,2022-03-20 15:28:40
1511,246,491,5,Excellent customer service and product quality,2021-02-20 20:27:11,2022-10-28 06:09:56
1512,448,131,4,Highly satisfied with the performance and features,2021-02-09 21:08:55,2022-04-26 05:31:03
1513,319,162,5,Fantastic product,2021-05-08 15:31:30,2022-05-21 12:53:39
1514,267,706,3,great value for the price,2021-02-15 13:19:43,2022-07-28 03:32:57
1515,109,398,5,it's a game-changer,2021-12-30 22:43:46,2022-02-11 11:14:51
1516,208,257,3,exceeded my expectations,2021-01-28 02:51:40,2022-06-17 20:59:35
1517,271,311,5,Impressed with the durability and design,2021-12-30 18:41:58,2022-10-09 18:36:07
1518,260,930,5,exceeded my expectations,2021-01-10 02:57:13,2022-06-05 01:36:41
1519,408,75,4,worth every penny,2021-02-13 09:09:20,2022-04-25 08:49:10
1520,113,72,5,exceeded my expectations,2021-10-08 06:26:05,2022-10-12 22:04:09
1521,445,906,3,Incredible product,2021-10-15 00:15:15,2022-02-08 17:59:14
1522,118,406,4,Fantastic product,2021-07-03 22:05:25,2022-10-19 20:25:06
1523,410,581,5,worth every penny,2021-08-03 12:42:09,2022-01-20 04:30:56
1524,25,804,5,Excellent customer service and product quality,2021-03-29 04:28:02,2022-05-06 23:34:36
1525,452,318,5,Highly satisfied with the performance and features,2021-09-09 18:15:33,2022-02-10 13:07:34
1526,370,751,3,Incredible product,2021-07-22 19:24:49,2022-08-29 19:02:00
1527,242,110,4,will definitely buy again,2021-07-01 19:18:43,2022-10-16 17:00:24
1528,216,535,3,Absolutely love this product,2021-03-12 10:45:40,2022-12-09 05:54:00
1529,413,104,4,great value for the price,2021-03-14 02:38:10,2022-04-22 20:16:20
1530,113,386,4,Incredible product,2021-03-02 19:45:03,2022-08-17 21:10:51
1531,412,546,5,Fantastic product,2021-03-18 02:31:55,2022-07-08 02:04:33
1532,430,191,5,Top-notch quality,2021-01-10 17:57:48,2022-01-12 09:18:24
1533,482,351,4,exceeded my expectations,2021-08-14 01:11:22,2022-05-03 21:09:57
1534,349,383,3,Amazing quality,2021-02-25 10:07:22,2022-08-29 10:18:59
1535,423,558,4,will definitely buy again,2021-01-28 05:49:44,2022-10-20 14:15:21
1536,375,775,3,great value for the price,2021-09-07 03:01:18,2022-10-31 04:28:25
1537,35,686,5,exceeded my expectations,2021-11-02 00:57:45,2022-11-20 23:31:46
1538,176,232,3,Top-notch quality,2021-05-06 08:42:24,2022-11-06 11:45:08
1539,142,7,3,Incredible product,2021-04-29 02:29:23,2022-05-10 04:07:23
1540,193,280,4,great value for the price,2021-05-16 05:15:46,2022-06-11 22:14:46
1541,136,999,4,worth every penny,2021-07-03 07:54:50,2022-12-23 05:45:51
1542,486,587,3,Incredible product,2021-01-29 21:49:33,2022-10-02 16:16:41
1543,106,244,3,Amazing quality,2021-08-16 02:16:47,2022-10-03 01:33:24
1544,279,755,3,Incredible product,2021-01-21 01:29:35,2022-05-26 13:02:42
1545,346,836,4,Impressed with the durability and design,2021-07-06 02:50:20,2022-11-12 04:51:23
1546,195,179,3,highly recommend!,2021-09-06 06:01:52,2022-11-01 11:28:26
1547,308,613,3,Excellent customer service and product quality,2021-11-22 09:41:39,2022-01-13 19:41:51
1548,257,14,4,Impressed with the durability and design,2021-05-22 02:34:15,2022-10-15 16:05:04
1549,39,18,4,great value for the price,2021-02-15 15:41:30,2022-12-05 05:41:13
1550,381,702,3,great value for the price,2021-03-16 08:32:40,2022-04-29 12:13:56
1551,389,259,4,Amazing quality,2021-06-16 08:10:02,2022-10-13 01:32:14
1552,457,73,3,Fantastic product,2021-09-20 04:51:15,2022-05-30 17:58:52
1553,156,69,3,Couldn't be happier with my purchase,2021-07-06 19:55:22,2022-10-20 08:28:47
1554,67,649,5,Top-notch quality,2021-05-22 13:44:37,2022-09-30 11:41:20
1555,207,372,5,Highly satisfied with the performance and features,2021-07-16 09:21:22,2022-09-22 14:37:06
1556,151,291,3,exceeded my expectations,2021-10-21 03:34:55,2022-09-17 07:22:48
1557,393,450,5,Incredible product,2021-07-30 02:37:56,2022-03-27 22:56:59
1558,456,123,3,highly recommend!,2021-11-01 15:06:02,2022-08-21 19:15:49
1559,43,682,3,will definitely buy again,2021-11-08 03:37:23,2022-08-20 18:47:27
1560,359,810,5,great value for the price,2021-10-10 21:33:47,2022-05-10 20:30:32
1561,330,592,4,worth every penny,2021-11-25 20:38:21,2022-05-03 10:35:45
1562,481,953,5,Top-notch quality,2021-09-11 20:08:08,2022-10-10 16:59:05
1563,416,459,3,it's a game-changer,2021-01-21 01:45:49,2022-07-21 20:50:51
1564,274,737,3,Excellent customer service and product quality,2021-03-23 02:35:43,2022-08-10 19:44:13
1565,232,125,5,it's a game-changer,2021-10-01 11:25:37,2022-12-20 12:59:58
1566,192,315,3,Excellent customer service and product quality,2021-10-01 10:58:11,2022-06-18 10:07:09
1567,269,23,4,Amazing quality,2021-07-17 18:13:51,2022-07-07 07:57:58
1568,315,436,3,Best purchase ever,2021-05-07 01:21:42,2022-10-18 01:17:46
1569,235,796,5,will definitely buy again,2021-07-10 14:59:38,2022-09-07 17:46:43
1570,167,54,4,Best purchase ever,2021-06-29 12:30:50,2022-11-28 06:38:20
1571,90,408,4,Fantastic product,2021-02-08 11:20:46,2022-02-19 07:54:15
1572,259,933,4,Fantastic product,2021-04-11 03:12:45,2022-07-10 22:55:44
1573,395,631,3,it's a game-changer,2021-05-02 21:09:31,2022-08-20 06:07:09
1574,4,370,5,Fantastic product,2021-04-18 07:04:36,2022-03-17 08:56:07
1575,445,57,4,highly recommend!,2021-07-29 04:10:24,2022-09-18 02:57:16
1576,111,830,4,Highly satisfied with the performance and features,2021-04-14 08:35:07,2022-02-23 04:58:50
1577,356,177,5,Excellent customer service and product quality,2021-02-25 09:41:57,2022-09-03 01:27:30
1578,463,527,5,Excellent customer service and product quality,2021-01-22 19:30:07,2022-03-12 07:46:55
1579,478,449,4,worth every penny,2021-03-09 12:21:43,2022-06-05 03:45:53
1580,252,589,4,Excellent customer service and product quality,2021-09-21 04:25:24,2022-01-09 10:40:13
1581,159,558,4,worth every penny,2021-02-20 21:46:46,2022-07-22 13:27:41
1582,473,894,3,Fantastic product,2021-12-20 21:21:09,2022-06-28 09:12:57
1583,247,19,3,worth every penny,2021-07-26 17:40:16,2022-04-05 07:46:08
1584,452,162,3,Amazing quality,2021-08-06 23:11:21,2022-08-09 19:18:36
1585,215,96,3,Highly satisfied with the performance and features,2021-06-18 01:01:26,2022-11-30 12:00:05
1586,222,297,3,Incredible product,2021-09-18 16:52:10,2022-10-22 12:19:18
1587,41,173,5,Best purchase ever,2021-06-20 11:00:50,2022-08-22 07:58:55
1588,137,427,5,highly recommend!,2021-03-11 08:21:27,2022-05-12 14:21:51
1589,148,82,5,Absolutely love this product,2021-04-02 14:59:03,2022-07-18 00:12:12
1590,270,408,5,Amazing quality,2021-09-12 01:59:28,2022-09-24 05:36:40
1591,19,350,4,worth every penny,2021-03-22 22:26:24,2022-10-29 15:12:34
1592,172,577,3,it's a game-changer,2021-07-13 10:37:59,2022-09-23 12:38:35
1593,290,393,3,Incredible product,2021-01-31 22:04:08,2022-04-02 13:05:03
1594,473,530,4,exceeded my expectations,2021-07-30 20:08:24,2022-03-22 21:07:24
1595,181,388,4,Couldn't be happier with my purchase,2021-07-02 23:56:03,2022-07-31 11:32:35
1596,276,951,4,great value for the price,2021-10-14 04:23:10,2022-04-04 01:31:23
1597,209,428,3,will definitely buy again,2021-03-28 20:57:46,2022-12-23 19:08:48
1598,317,250,5,Impressed with the durability and design,2021-04-23 19:14:41,2022-02-05 13:13:12
1599,329,470,3,will definitely buy again,2021-05-04 01:02:27,2022-10-21 20:46:23
1600,419,396,5,Top-notch quality,2021-02-02 01:15:45,2022-06-03 04:50:54
1601,121,379,3,Absolutely love this product,2021-05-26 15:07:27,2022-03-23 20:35:54
1602,278,744,4,it's a game-changer,2021-09-26 00:14:41,2022-08-17 07:52:14
1603,475,546,4,Amazing quality,2021-09-22 16:19:11,2022-04-28 06:19:44
1604,101,692,3,Impressed with the durability and design,2021-07-14 17:34:13,2022-01-15 11:11:48
1605,408,669,4,Amazing quality,2021-06-15 21:34:32,2022-10-11 22:54:17
1606,355,249,4,Fantastic product,2021-12-06 22:15:32,2022-04-18 02:20:50
1607,247,330,4,highly recommend!,2021-11-09 13:20:06,2022-07-02 22:04:59
1608,247,330,4,great value for the price,2021-09-18 16:24:23,2022-02-28 20:36:51
1609,478,698,4,Impressed with the durability and design,2021-12-09 18:08:01,2022-02-05 18:49:20
1610,68,967,4,Absolutely love this product,2021-03-10 02:24:16,2022-01-22 13:43:55
1611,367,47,4,Couldn't be happier with my purchase,2021-07-14 01:11:28,2022-08-03 13:33:47
1612,430,770,4,will definitely buy again,2021-03-15 22:01:02,2022-07-24 10:57:18
1613,113,816,5,Absolutely love this product,2021-02-09 03:27:58,2022-06-02 08:56:18
1614,242,563,5,worth every penny,2021-06-05 13:16:08,2022-05-19 14:54:37
1615,276,410,5,exceeded my expectations,2021-03-10 07:49:29,2022-11-22 22:57:59
1616,426,773,4,Fantastic product,2021-07-26 04:41:57,2022-05-14 10:29:16
1617,484,632,3,great value for the price,2021-04-03 23:02:56,2022-11-08 11:11:07
1618,172,270,5,Fantastic product,2021-08-17 07:09:05,2022-05-23 09:57:12
1619,129,828,5,Excellent customer service and product quality,2021-08-19 20:08:41,2022-09-29 06:11:23
1620,451,638,4,Excellent customer service and product quality,2021-08-18 04:52:48,2022-05-23 10:46:08
1621,39,993,3,worth every penny,2021-01-21 01:58:51,2022-06-06 04:23:05
1622,61,456,4,Best purchase ever,2021-11-10 07:42:43,2022-03-20 15:40:56
1623,208,256,5,worth every penny,2021-04-18 19:33:59,2022-11-12 07:57:22
1624,447,941,3,Couldn't be happier with my purchase,2021-05-31 23:26:13,2022-04-20 18:28:43
1625,412,550,5,Couldn't be happier with my purchase,2021-02-27 20:35:36,2022-03-07 08:16:46
1626,322,829,4,great value for the price,2021-09-24 07:09:25,2022-07-05 17:18:25
1627,442,580,5,Fantastic product,2021-12-20 01:18:07,2022-11-23 18:46:34
1628,400,252,3,great value for the price,2021-10-27 18:44:18,2022-05-16 17:02:22
1629,446,767,3,exceeded my expectations,2021-02-28 05:22:36,2022-10-07 09:39:37
1630,321,84,4,it's a game-changer,2021-08-25 01:31:00,2022-02-07 18:12:50
1631,35,190,3,Top-notch quality,2021-06-03 20:35:44,2022-03-19 08:41:55
1632,410,339,4,Couldn't be happier with my purchase,2021-07-23 14:07:19,2022-06-08 15:12:34
1633,234,933,5,Amazing quality,2021-04-13 19:48:24,2022-12-02 13:16:23
1634,261,682,4,highly recommend!,2021-04-30 22:44:37,2022-02-07 22:41:02
1635,90,411,4,Absolutely love this product,2021-05-26 17:25:32,2022-04-06 08:56:52
1636,395,471,5,Absolutely love this product,2021-01-13 18:33:28,2022-09-10 12:45:35
1637,265,916,5,great value for the price,2021-12-02 17:18:04,2022-09-20 15:45:10
