order_id,user_id,order_date,status,total_amount,shipping_address,created_at,updated_at
2222,365,2023-11-02 18:02:19,processing,3796.52,98 Waxwing Trail,2021-03-06 03:08:51,2022-04-27 21:31:00
2223,318,2023-09-06 15:45:42,shipped,7081.71,86 Old Shore Park,2021-09-19 05:50:28,2022-05-01 09:57:19
2224,101,2023-05-19 21:53:40,processing,4082.24,74 Moland Street,2021-09-13 03:09:09,2022-10-05 05:18:08
2225,298,2023-07-25 20:12:58,shipped,4615.64,42921 Boyd Trail,2021-12-12 14:33:41,2022-11-06 03:08:33
2226,50,2023-06-03 23:15:36,pending,5428.52,58353 Village Green Crossing,2021-03-28 10:27:20,2022-01-17 06:47:16
2227,474,2023-02-06 15:03:56,processing,1753.86,4844 Northview Junction,2021-08-17 04:36:55,2022-03-22 22:00:22
2228,980,2023-03-10 14:36:49,processing,1136.09,591 Thierer Center,2021-10-15 11:34:34,2022-05-23 23:11:36
2229,977,2023-05-01 20:14:46,delivered,7324.4,18172 Oakridge Street,2021-11-16 17:31:46,2022-06-26 15:49:33
2230,975,2023-12-03 14:41:08,delivered,7463.95,98 Talisman Way,2021-05-14 06:07:02,2022-02-16 18:21:51
2231,452,2023-09-27 03:46:31,delivered,6848.58,155 Oxford Way,2021-01-30 10:17:05,2022-01-17 02:51:41
2232,529,2023-02-15 05:54:25,pending,6105.65,628 Dapin Junction,2021-01-28 10:36:14,2022-02-08 17:04:08
2233,825,2023-07-07 19:13:55,pending,4688.12,183 Sunfield Road,2021-06-21 08:02:27,2022-06-18 04:20:24
2234,625,2023-03-15 00:52:47,pending,2773.34,78382 Carey Center,2021-06-16 08:37:39,2022-08-14 10:00:22
2235,777,2023-03-05 16:07:11,processing,3452.63,84684 Farragut Pass,2021-06-14 08:04:18,2022-04-17 11:13:08
2236,664,2023-11-18 20:32:51,pending,7311.34,8944 Meadow Ridge Court,2021-04-10 02:39:08,2022-04-24 01:49:13
2237,346,2023-09-02 16:53:13,processing,9163.98,409 Schiller Street,2021-10-04 03:35:40,2022-11-13 03:58:32
2238,981,2023-07-06 04:42:48,pending,2603.58,76113 3rd Trail,2021-05-26 16:07:43,2022-10-20 11:18:19
2239,211,2023-08-16 20:56:18,processing,6465.27,720 Bluejay Lane,2021-04-04 00:28:47,2022-10-30 17:40:24
2240,374,2023-10-13 16:47:49,pending,3054.21,18 Debra Parkway,2021-04-16 21:12:58,2022-10-06 12:09:47
2241,391,2023-09-22 05:53:46,delivered,3242.46,92768 Novick Way,2021-07-19 02:05:20,2022-11-04 21:59:37
2242,239,2023-03-04 23:24:27,delivered,1595.1,31 Mifflin Way,2021-06-10 12:11:07,2022-01-13 13:53:36
2243,810,2023-11-30 08:45:41,pending,8035.72,09 Lien Junction,2021-03-12 07:01:34,2022-12-20 00:19:53
2244,191,2023-07-14 14:14:17,shipped,2929.83,9 Alpine Alley,2021-12-07 18:27:30,2022-02-04 10:59:29
2245,771,2023-11-30 05:48:25,delivered,869.66,17263 Brown Street,2021-10-29 01:53:41,2022-11-14 21:24:49
2246,263,2023-11-04 20:57:57,processing,8514.9,711 Steensland Terrace,2021-01-13 12:25:40,2022-12-16 15:27:09
2247,917,2023-01-14 15:42:18,shipped,3655.18,32 Weeping Birch Drive,2021-05-15 14:43:01,2022-07-15 16:17:01
2248,464,2023-04-09 11:50:52,shipped,7668.45,099 Milwaukee Pass,2021-08-29 08:13:07,2022-08-30 22:04:25
2249,37,2023-09-04 23:00:14,delivered,9400.38,23675 Hansons Drive,2021-07-12 05:23:23,2022-05-27 05:05:57
2250,604,2023-10-02 01:20:40,processing,5580.59,5402 Vera Parkway,2021-08-17 03:55:40,2022-11-09 07:38:45
2251,403,2023-01-22 22:57:28,pending,2991.39,718 Meadow Ridge Pass,2021-02-21 17:44:01,2022-04-11 11:10:40
2252,814,2023-07-31 08:18:00,pending,7885.63,3421 Waubesa Hill,2021-07-03 07:35:58,2022-01-31 10:52:31
2253,161,2023-08-25 18:39:48,shipped,7673.12,72696 Anniversary Hill,2021-09-05 08:50:42,2022-08-23 23:44:43
2254,981,2023-08-08 14:41:16,processing,6339.15,9 Katie Terrace,2021-10-15 15:23:29,2022-11-05 21:35:31
2255,829,2023-07-24 01:13:24,delivered,4275.19,658 Roth Park,2021-02-05 21:48:42,2022-03-10 01:26:11
2256,13,2023-06-01 06:10:04,delivered,6972.39,28450 Oriole Place,2021-07-09 18:02:08,2022-02-24 00:13:46
2257,501,2023-05-27 12:59:54,processing,9009.63,19 Anthes Road,2021-11-15 11:23:26,2022-05-14 19:52:31
2258,708,2023-10-16 12:07:47,delivered,5436.92,73660 Vidon Hill,2021-07-14 02:08:39,2022-07-29 08:16:52
2259,681,2023-04-20 06:00:35,shipped,5241.96,078 Vernon Lane,2021-04-24 21:12:43,2022-07-15 11:02:12
2260,46,2023-10-08 23:25:58,delivered,3511.62,645 Russell Circle,2021-08-14 02:30:08,2022-09-26 21:14:50
2261,120,2023-01-04 04:06:29,delivered,7683.82,390 Sutteridge Alley,2021-11-30 01:14:37,2022-09-04 04:22:33
2262,133,2023-03-05 10:00:36,pending,9665.69,9 Pond Pass,2021-11-09 15:25:08,2022-04-04 09:08:20
2263,824,2023-07-29 05:21:49,processing,842.85,826 Hermina Alley,2021-09-30 23:00:51,2022-09-04 13:45:47
2264,738,2023-07-15 07:41:06,processing,6326.26,940 Bluejay Road,2021-02-03 11:35:30,2022-04-02 13:59:02
2265,708,2023-02-24 20:00:32,shipped,9845.59,66308 Fordem Pass,2021-06-14 13:35:21,2022-10-13 12:59:54
2266,252,2023-12-02 09:09:45,delivered,8270.99,9217 Summer Ridge Point,2021-09-29 14:47:15,2022-05-23 02:02:48
2267,393,2023-07-21 05:40:53,pending,2654.59,425 Sullivan Junction,2021-03-14 18:19:52,2022-07-14 05:37:58
2268,363,2023-05-08 20:41:36,pending,2766.41,39454 Drewry Circle,2021-04-11 18:27:24,2022-10-01 18:55:39
2269,872,2023-02-28 23:07:21,delivered,4609.03,253 Ohio Court,2021-08-25 15:34:25,2022-05-15 22:11:32
2270,978,2023-03-05 03:56:40,shipped,1709.77,9 Mesta Point,2021-11-04 21:19:16,2022-11-04 19:40:27
2271,545,2023-04-03 13:10:11,processing,8693.46,5695 Old Gate Parkway,2021-11-16 13:42:19,2022-03-23 16:03:50
2272,50,2023-08-20 01:28:39,shipped,1890.05,88018 Grover Street,2021-09-04 07:23:09,2022-03-29 02:21:39
2273,526,2023-04-27 14:33:08,shipped,9567.17,1 Loeprich Crossing,2021-04-10 14:23:35,2022-07-20 05:37:54
2274,930,2023-09-04 04:01:37,delivered,4705.12,98366 Gina Plaza,2021-04-12 14:00:24,2022-03-10 01:06:23
2275,379,2023-05-14 14:24:32,shipped,102.42,9 Bowman Court,2021-06-21 03:54:08,2022-05-21 06:56:59
2276,737,2023-08-30 22:06:05,delivered,4707.58,04 Kingsford Alley,2021-11-02 22:58:17,2022-01-08 11:18:43
2277,979,2023-08-18 21:02:24,delivered,238.15,7 Debs Crossing,2021-11-11 15:06:18,2022-09-16 09:35:45
2278,506,2023-05-29 15:29:59,delivered,4798.81,54 Loeprich Terrace,2021-07-13 05:17:35,2022-05-16 22:54:16
2279,456,2023-02-24 12:11:05,processing,5055.09,5667 High Crossing Plaza,2021-08-02 16:22:52,2022-10-29 13:27:20
2280,13,2023-01-20 08:23:13,processing,6923.15,234 Glendale Drive,2021-11-13 20:11:05,2022-12-22 07:42:52
2281,52,2023-05-01 04:16:13,delivered,9913.51,2 Mesta Pass,2021-07-28 23:38:40,2022-11-16 05:44:20
2282,653,2023-09-25 22:52:21,delivered,3578.04,9 Westridge Point,2021-03-27 12:08:59,2022-01-01 20:52:46
2283,804,2023-10-24 07:41:17,processing,7871.39,31 Oxford Crossing,2021-09-12 18:35:53,2022-03-20 01:48:42
2284,360,2023-04-23 10:34:57,shipped,6251.58,25 Eagle Crest Trail,2021-08-25 02:09:37,2022-02-18 02:50:26
2285,602,2023-05-25 08:18:50,processing,1900.24,99500 Garrison Place,2021-10-30 13:12:29,2022-08-25 04:40:05
2286,200,2023-08-12 02:53:21,processing,3101.31,00 Derek Crossing,2021-06-25 06:15:10,2022-05-12 10:16:42
2287,857,2023-01-19 01:09:59,delivered,4608.64,11 Riverside Place,2021-12-09 12:06:47,2022-05-10 10:43:49
2288,62,2023-09-10 03:07:39,pending,5325.97,343 Logan Alley,2021-03-24 19:47:22,2022-03-19 18:28:42
2289,321,2023-09-01 03:56:44,delivered,4425.0,7 Grasskamp Road,2021-09-16 17:38:20,2022-06-23 17:51:43
2290,986,2023-07-31 18:56:16,pending,3281.41,2006 Armistice Alley,2021-04-20 22:00:03,2022-01-12 11:36:33
2291,33,2023-07-29 18:34:06,delivered,5827.2,118 Blackbird Lane,2021-03-27 18:11:07,2022-08-04 06:05:32
2292,438,2023-03-09 10:59:37,shipped,997.12,9 Bay Road,2021-12-24 14:46:24,2022-05-31 22:40:12
2293,143,2023-12-28 05:12:06,delivered,5082.42,65 Northport Trail,2021-03-06 04:43:03,2022-11-19 02:15:11
2294,458,2023-08-26 21:11:29,shipped,2188.09,6 Columbus Plaza,2021-12-12 14:40:53,2022-06-21 10:05:47
2295,847,2023-04-04 15:01:21,pending,3199.27,96 Debs Park,2021-02-06 13:44:26,2022-09-25 08:10:07
2296,771,2023-03-11 11:59:25,pending,3234.33,848 Carey Terrace,2021-02-11 09:56:26,2022-06-07 22:27:34
2297,851,2023-08-14 21:02:04,delivered,5933.6,8849 Farmco Circle,2021-10-05 11:09:55,2022-09-07 18:37:11
2298,854,2023-11-26 15:35:27,processing,4030.4,98086 Kings Crossing,2021-09-17 17:04:06,2022-07-22 01:17:16
2299,674,2023-06-12 12:50:03,pending,3960.84,5 Moulton Point,2021-04-10 03:24:33,2022-11-02 05:49:06
2300,84,2023-07-07 01:12:44,shipped,352.05,2 Brown Trail,2021-09-21 22:50:32,2022-10-12 22:43:37
2301,746,2023-12-03 16:14:35,shipped,7117.67,2 Kinsman Park,2021-08-15 15:22:32,2022-05-19 02:08:33
2302,331,2023-11-20 22:03:26,processing,4150.04,80 Goodland Plaza,2021-06-09 23:07:52,2022-01-01 07:06:12
2303,623,2023-07-05 08:35:45,processing,9567.08,5737 Fairview Center,2021-08-16 13:14:43,2022-03-16 08:36:03
2304,216,2023-04-24 20:41:33,pending,7862.58,236 Manufacturers Point,2021-12-23 08:23:01,2022-10-01 01:56:01
2305,766,2023-06-09 21:31:01,delivered,6849.38,722 Northland Trail,2021-10-27 13:10:46,2022-01-02 07:26:57
2306,915,2023-11-22 10:01:26,pending,7267.99,71255 Beilfuss Crossing,2021-10-16 22:04:26,2022-06-27 18:08:19
2307,825,2023-10-04 08:03:54,pending,1620.74,56757 Meadow Vale Lane,2021-07-25 03:41:22,2022-09-16 20:51:49
2308,76,2023-02-15 12:10:55,shipped,4647.48,4698 Chive Parkway,2021-05-12 06:38:25,2022-08-02 12:16:51
2309,536,2023-04-19 17:31:09,delivered,1642.61,905 Sullivan Hill,2021-11-26 19:13:14,2022-11-19 09:53:50
2310,821,2023-01-11 11:38:24,shipped,5608.08,12214 Texas Pass,2021-05-06 23:26:07,2022-01-02 09:57:47
2311,4,2023-10-19 15:36:49,pending,8375.42,5696 Haas Center,2021-12-14 03:24:07,2022-05-04 02:40:56
2312,493,2023-07-20 23:38:31,processing,9687.49,1549 Di Loreto Drive,2021-11-05 07:29:49,2022-12-19 20:16:58
2313,47,2023-04-07 18:57:59,pending,9478.09,27630 Veith Terrace,2021-10-02 19:06:31,2022-03-15 23:35:13
2314,48,2023-07-15 15:32:03,delivered,9215.02,00 Portage Alley,2021-06-20 12:14:48,2022-04-17 15:11:05
2315,829,2023-07-17 05:31:59,processing,7200.04,3 Michigan Street,2021-12-21 10:04:36,2022-10-27 05:04:23
2316,916,2023-10-05 06:59:23,shipped,7553.42,701 Hollow Ridge Alley,2021-01-18 09:04:27,2022-03-30 16:28:58
2317,378,2023-03-15 04:14:18,processing,1127.18,4366 Eggendart Junction,2021-05-25 00:54:16,2022-07-29 04:10:18
2318,761,2023-09-05 21:21:08,processing,4989.99,3805 Ridgeway Street,2021-09-25 13:24:28,2022-01-10 07:42:29
2319,835,2023-03-29 19:44:09,pending,5107.09,23 Grover Pass,2021-10-03 02:52:13,2022-11-16 10:25:51
2320,474,2023-07-18 11:24:06,processing,8939.47,292 Lakewood Point,2021-01-18 17:47:13,2022-07-10 00:00:09
2321,324,2023-01-12 02:26:50,shipped,4150.5,9842 Cordelia Trail,2021-09-03 18:10:34,2022-10-31 03:02:47
2322,973,2023-05-15 06:34:06,pending,6746.54,199 Parkside Street,2021-04-25 04:40:51,2022-10-24 21:29:25
2323,587,2023-12-30 08:47:30,shipped,125.65,89738 Bashford Crossing,2021-06-29 06:15:37,2022-12-12 05:38:35
2324,966,2023-11-28 19:58:42,processing,4119.51,9 Anthes Road,2021-01-08 05:04:07,2022-08-23 10:27:13
2325,226,2023-11-19 01:12:22,processing,7781.7,2724 Morning Pass,2021-12-27 20:17:25,2022-12-04 01:35:40
2326,677,2023-04-13 17:09:02,pending,9410.28,5617 Summer Ridge Alley,2021-01-20 01:23:58,2022-09-12 04:27:03
2327,962,2023-05-12 07:18:34,pending,6538.07,834 Forest Run Point,2021-06-11 19:44:03,2022-12-04 21:23:57
2328,980,2023-03-02 16:55:59,processing,6573.22,42679 Waxwing Street,2021-12-28 01:31:06,2022-05-11 14:08:42
2329,197,2023-06-13 00:14:05,pending,7283.81,337 Manufacturers Avenue,2021-06-10 14:03:53,2022-02-09 22:50:30
2330,159,2023-06-18 09:11:55,delivered,194.13,6 Center Junction,2021-06-05 03:57:47,2022-11-22 11:13:22
2331,108,2023-11-04 09:00:56,pending,8460.86,6075 Grayhawk Hill,2021-04-09 13:11:26,2022-12-12 01:32:41
2332,478,2023-05-02 07:20:33,shipped,6740.57,677 2nd Lane,2021-01-01 14:40:31,2022-05-17 19:52:45
2333,376,2023-04-02 08:38:39,shipped,8240.02,545 Menomonie Court,2021-09-11 21:39:31,2022-09-23 22:24:03
2334,379,2023-05-29 03:36:10,shipped,3655.94,509 Novick Street,2021-10-14 14:39:02,2022-09-14 03:32:29
2335,845,2023-03-07 06:45:30,delivered,3406.1,4222 Starling Plaza,2021-09-26 13:02:05,2022-10-02 02:14:19
2336,300,2023-10-25 05:41:09,pending,3593.04,6 Southridge Alley,2021-05-22 23:00:18,2022-12-21 07:52:01
2337,755,2023-01-25 21:46:36,processing,5400.0,168 Stang Place,2021-08-13 01:30:18,2022-07-14 11:04:44
2338,834,2023-01-30 22:43:43,shipped,4131.1,7625 Ohio Park,2021-09-28 18:23:10,2022-06-30 14:35:38
2339,749,2023-01-29 17:36:48,delivered,7740.49,21 Sachs Junction,2021-12-05 04:02:57,2022-10-13 10:19:29
2340,191,2023-07-09 07:16:40,shipped,874.73,3 Tennyson Plaza,2021-04-02 00:59:48,2022-01-01 00:04:46
2341,491,2023-11-07 22:55:35,pending,8112.22,3669 Bayside Center,2021-02-08 12:14:44,2022-12-04 12:35:12
2342,961,2023-10-19 20:47:50,shipped,7372.91,7 Ridge Oak Drive,2021-02-02 00:00:23,2022-09-20 00:38:32
2343,559,2023-06-24 20:32:13,pending,7363.51,12422 Heath Alley,2021-06-05 12:34:43,2022-12-20 11:35:51
2344,295,2023-02-28 05:03:20,shipped,757.38,10211 Shoshone Parkway,2021-09-09 15:16:02,2022-08-03 03:29:00
2345,859,2023-05-25 12:56:17,pending,9080.75,6 Del Sol Street,2021-08-01 10:25:51,2022-03-01 12:28:44
2346,640,2023-03-05 17:51:33,shipped,3446.52,374 Longview Point,2021-06-16 01:49:43,2022-02-28 17:45:37
2347,479,2023-01-24 15:22:47,delivered,9820.72,3750 Iowa Center,2021-05-06 05:06:55,2022-01-04 09:37:59
2348,74,2023-02-22 11:08:00,shipped,5538.46,9 West Lane,2021-06-04 21:33:35,2022-01-09 04:21:55
2349,32,2023-08-30 01:31:06,processing,7967.87,8 Susan Hill,2021-12-24 16:01:35,2022-05-17 08:55:28
2350,958,2023-08-08 05:34:56,processing,5378.71,8 Gerald Court,2021-09-20 15:33:22,2022-08-27 04:57:05
2351,582,2023-11-03 13:12:06,pending,5024.48,94 Johnson Pass,2021-12-24 02:17:43,2022-05-04 19:29:58
2352,502,2023-07-04 16:35:08,delivered,376.05,7 Russell Way,2021-07-05 14:30:18,2022-10-31 13:08:38
2353,316,2023-02-02 17:26:50,shipped,3127.47,2723 Pawling Way,2021-08-26 14:38:50,2022-11-13 23:31:23
2354,274,2023-08-29 12:05:39,pending,7375.29,76077 4th Road,2021-04-24 20:48:45,2022-02-04 11:55:48
2355,700,2023-02-25 09:15:35,pending,7649.44,32 Fordem Terrace,2021-07-25 00:42:23,2022-04-12 11:43:49
2356,86,2023-01-22 21:28:33,shipped,3741.02,4 Jenifer Circle,2021-11-06 05:30:11,2022-03-23 07:26:57
2357,914,2023-09-26 22:46:23,pending,1806.94,2930 Armistice Street,2021-12-28 15:30:17,2022-05-15 08:34:40
2358,453,2023-04-08 00:45:16,pending,8397.9,120 Harper Lane,2021-03-19 18:44:31,2022-08-28 23:11:58
2359,494,2023-06-07 21:19:30,pending,1887.19,39 Kings Street,2021-10-07 19:45:59,2022-09-07 19:37:27
2360,939,2023-12-19 03:28:52,processing,1188.5,4095 Lakewood Junction,2021-11-17 20:10:25,2022-02-27 21:59:23
2361,195,2023-02-09 07:50:01,pending,1104.59,13359 6th Alley,2021-09-04 17:32:32,2022-04-14 13:54:20
2362,703,2023-05-06 01:29:00,shipped,7764.45,43 Logan Place,2021-02-09 02:08:10,2022-05-14 05:57:33
2363,918,2023-12-21 16:21:14,delivered,6579.32,650 Oxford Crossing,2021-02-18 13:24:29,2022-07-29 05:16:38
2364,899,2023-03-06 13:03:02,processing,4934.82,63 Trailsway Junction,2021-03-10 05:06:30,2022-10-12 21:50:16
2365,101,2023-02-26 09:17:16,shipped,5565.97,9426 Banding Way,2021-10-31 04:27:11,2022-10-26 20:50:40
2366,242,2023-06-05 10:03:13,processing,4710.91,45897 Starling Terrace,2021-09-15 18:23:57,2022-02-07 17:59:11
2367,501,2023-10-13 23:18:46,pending,5913.54,2 Lillian Hill,2021-11-05 19:44:07,2022-12-13 08:08:07
2368,530,2023-01-27 18:19:26,shipped,8313.59,84405 Green Ridge Plaza,2021-08-04 13:43:03,2022-03-19 04:20:25
2369,252,2023-03-27 19:01:25,pending,91.28,9161 Roxbury Parkway,2021-04-27 04:18:23,2022-09-06 09:27:04
2370,88,2023-10-18 15:48:51,delivered,6971.66,73653 Westerfield Street,2021-05-20 09:29:19,2022-10-27 03:38:40
2371,751,2023-06-28 18:10:53,pending,12.84,1 New Castle Pass,2021-06-11 07:56:16,2022-10-31 13:43:34
2372,549,2023-01-23 05:09:52,delivered,4060.95,49513 Hanson Lane,2021-03-19 20:13:14,2022-04-20 01:39:45
2373,753,2023-05-10 02:31:15,pending,7128.25,06 Twin Pines Trail,2021-05-05 01:31:49,2022-12-26 05:25:54
2374,553,2023-05-29 16:15:13,processing,6083.1,4535 Waubesa Alley,2021-04-25 08:45:08,2022-07-30 07:45:37
2375,969,2023-04-14 23:14:54,pending,3673.37,84111 Mariners Cove Alley,2021-04-21 15:38:08,2022-03-19 22:15:02
2376,961,2023-03-09 14:15:35,delivered,7110.81,15 Havey Hill,2021-03-17 21:40:33,2022-06-05 13:36:20
2377,832,2023-12-20 19:46:43,pending,1368.56,84512 East Lane,2021-09-30 15:36:17,2022-08-29 01:02:02
2378,172,2023-07-26 11:34:01,delivered,9409.75,02 Old Gate Plaza,2021-03-15 17:00:28,2022-04-02 15:30:24
2379,30,2023-11-13 18:27:18,processing,8826.91,84641 Northview Park,2021-02-23 07:43:03,2022-10-08 09:58:01
2380,460,2023-10-23 05:36:50,processing,6628.8,317 Hanson Parkway,2021-07-16 09:07:53,2022-08-03 17:25:13
2381,833,2023-09-08 00:32:45,processing,3638.82,411 Derek Avenue,2021-01-26 23:46:39,2022-06-08 11:14:44
2382,34,2023-06-19 08:07:03,processing,5221.63,470 Corry Circle,2021-08-23 23:54:26,2022-08-15 00:20:06
2383,279,2023-01-21 01:35:30,shipped,2260.13,19 Drewry Drive,2021-02-15 12:35:25,2022-12-02 11:18:59
2384,269,2023-06-13 18:32:55,pending,8102.78,7 Hoepker Way,2021-12-18 09:54:29,2022-08-14 23:55:28
2385,840,2023-08-23 08:29:34,delivered,2002.26,0 Pawling Circle,2021-08-12 01:36:07,2022-10-31 14:55:49
2386,887,2023-04-22 07:26:58,processing,6389.91,4583 Jackson Terrace,2021-10-20 04:27:49,2022-01-02 15:01:57
2387,773,2023-12-09 00:17:39,processing,4118.9,7 Cambridge Court,2021-09-10 09:51:16,2022-04-08 08:01:33
2388,860,2023-05-16 06:48:50,shipped,7373.42,5 8th Place,2021-11-14 10:47:05,2022-11-11 03:59:31
2389,879,2023-12-26 15:10:18,pending,7791.61,7 Jenifer Park,2021-01-04 21:56:29,2022-02-06 03:35:56
2390,6,2023-10-06 18:09:40,pending,1674.19,46 Hallows Parkway,2021-05-25 11:45:41,2022-09-02 18:43:03
2391,544,2023-06-21 05:16:15,shipped,9418.75,5 Everett Pass,2021-03-25 20:53:48,2022-09-26 14:21:14
2392,290,2023-11-08 02:14:15,processing,4084.92,6169 Morrow Crossing,2021-01-20 02:50:56,2022-03-31 21:20:13
2393,234,2023-11-30 18:16:34,pending,3555.24,880 Kipling Pass,2021-01-24 11:05:12,2022-10-18 12:21:37
2394,81,2023-02-26 01:26:53,pending,6979.99,6547 Nova Pass,2021-11-11 00:59:47,2022-07-08 22:33:09
2395,770,2023-01-21 00:12:28,delivered,1046.68,201 Prentice Point,2021-12-09 00:21:32,2022-07-13 20:54:49
2396,506,2023-01-07 21:52:20,pending,8297.15,657 Randy Park,2021-06-16 16:55:25,2022-03-22 19:17:50
2397,507,2023-06-13 22:50:59,processing,255.06,8474 Sloan Court,2021-11-12 11:28:05,2022-08-18 00:42:24
2398,516,2023-08-10 05:12:57,delivered,7644.59,85798 Harbort Circle,2021-04-14 20:24:16,2022-04-05 16:57:56
2399,268,2023-12-06 17:02:18,processing,9646.33,83 Blackbird Drive,2021-04-28 19:59:40,2022-08-20 16:50:46
2400,964,2023-07-11 14:01:15,shipped,4566.86,9775 Dennis Plaza,2021-09-10 18:27:54,2022-05-25 12:39:48
2401,388,2023-01-22 16:34:09,pending,7067.14,42735 Grim Parkway,2021-07-04 21:29:05,2022-11-21 02:31:48
2402,407,2023-02-26 04:36:50,shipped,5540.21,495 Northwestern Avenue,2021-04-28 05:20:55,2022-08-24 23:55:37
2403,435,2023-01-07 20:26:48,delivered,2960.28,1921 Jay Junction,2021-01-12 21:18:57,2022-05-01 00:27:41
2404,44,2023-10-20 11:42:56,shipped,6002.49,68707 Raven Alley,2021-12-25 23:07:29,2022-01-12 19:33:28
2405,587,2023-03-07 22:17:32,pending,273.25,11782 Waubesa Center,2021-01-28 02:12:13,2022-08-25 00:49:18
2406,907,2023-02-13 13:48:46,pending,6690.19,117 Meadow Vale Avenue,2021-07-24 01:37:25,2022-05-14 04:27:31
2407,804,2023-04-04 04:10:33,processing,4580.25,2 American Plaza,2021-09-03 00:24:07,2022-10-10 05:17:10
2408,140,2023-08-31 04:12:14,delivered,1356.93,9819 Chinook Drive,2021-01-13 06:47:54,2022-08-27 11:05:50
2409,257,2023-08-26 04:49:50,pending,4632.47,655 Oakridge Court,2021-07-24 02:28:15,2022-03-11 06:30:08
2410,221,2023-05-07 15:41:46,delivered,5569.19,8137 Hallows Hill,2021-08-28 17:25:05,2022-06-07 03:49:57
2411,804,2023-01-14 12:48:56,delivered,4888.37,5211 Larry Street,2021-06-17 05:11:13,2022-01-07 17:24:36
2412,32,2023-09-27 02:49:32,pending,2667.45,99 Oak Center,2021-04-28 10:41:03,2022-05-05 16:14:13
2413,428,2023-10-14 21:10:24,delivered,4489.33,24679 Birchwood Street,2021-12-02 04:51:52,2022-02-01 12:42:14
2414,211,2023-10-17 03:20:49,processing,9975.47,13 Kedzie Parkway,2021-08-22 18:34:46,2022-11-02 09:34:53
2415,214,2023-06-08 07:29:12,shipped,9815.91,31018 Gateway Road,2021-11-03 21:47:49,2022-01-27 08:58:14
2416,992,2023-03-12 18:46:58,processing,2427.39,5630 Loomis Avenue,2021-09-18 16:30:13,2022-06-23 18:18:03
2417,986,2023-05-08 16:28:09,delivered,2325.98,78968 Briar Crest Lane,2021-06-30 18:50:16,2022-12-18 14:45:05
2418,108,2023-09-24 03:41:25,delivered,2357.5,15879 Lakewood Gardens Trail,2021-11-15 22:37:02,2022-04-13 04:16:37
2419,926,2023-05-25 00:10:43,delivered,8379.58,1444 Cordelia Junction,2021-08-13 13:40:24,2022-06-11 21:52:30
2420,643,2023-03-11 21:59:33,shipped,1870.58,2 Hoffman Pass,2021-08-03 10:29:14,2022-10-26 00:17:13
2421,48,2023-05-10 23:31:44,pending,8363.86,48472 Mendota Avenue,2021-01-18 05:48:02,2022-09-01 01:12:00
2422,945,2023-07-23 20:31:57,processing,4487.61,6784 North Plaza,2021-08-08 13:02:23,2022-12-19 08:10:55
2423,973,2023-08-17 14:29:43,delivered,6994.11,55149 Lotheville Way,2021-09-23 07:11:04,2022-03-02 05:28:14
2424,502,2023-01-18 19:27:50,processing,1127.96,35 Melvin Point,2021-04-27 05:16:36,2022-12-12 02:17:58
2425,412,2023-05-19 15:36:12,delivered,6197.99,99 Merchant Court,2021-03-19 09:08:08,2022-10-27 04:07:43
2426,354,2023-01-06 04:33:23,processing,8102.78,6366 Londonderry Place,2021-10-19 08:16:13,2022-06-08 20:26:25
2427,795,2023-09-17 10:04:15,processing,977.72,68 Bultman Point,2021-01-28 09:26:51,2022-06-17 08:27:49
2428,850,2023-03-13 05:19:30,shipped,3926.41,68 Hauk Pass,2021-07-10 14:36:37,2022-08-28 23:15:35
2429,699,2023-05-11 23:11:52,processing,7002.84,0303 Eagle Crest Road,2021-09-30 13:57:37,2022-05-11 09:12:20
2430,280,2023-08-17 08:24:20,processing,9594.34,835 Granby Junction,2021-08-09 23:10:12,2022-06-14 02:40:32
2431,548,2023-06-18 15:11:47,shipped,6338.23,7096 Eagan Trail,2021-02-06 11:28:23,2022-04-22 05:54:38
2432,634,2023-12-05 21:05:51,pending,4487.59,331 Atwood Avenue,2021-11-22 16:54:21,2022-05-13 21:31:18
2433,486,2023-05-04 16:14:53,delivered,4368.61,34 Gerald Lane,2021-08-14 20:49:04,2022-10-24 03:20:42
2434,171,2023-11-21 00:01:47,shipped,1452.12,773 Calypso Park,2021-01-24 21:49:34,2022-08-31 07:16:58
2435,532,2023-06-05 05:17:17,delivered,2310.03,66776 North Road,2021-07-30 18:03:20,2022-03-22 03:30:22
2436,318,2023-09-12 03:37:25,delivered,6160.34,1 Hansons Park,2021-03-03 14:02:46,2022-03-24 19:43:16
2437,212,2023-05-08 19:04:48,shipped,3491.92,17372 David Center,2021-04-05 21:07:58,2022-12-02 14:19:52
2438,152,2023-02-28 14:19:53,delivered,7994.7,0 Novick Trail,2021-11-15 09:50:11,2022-01-31 20:50:22
2439,673,2023-08-14 23:37:22,delivered,4545.25,8 Miller Street,2021-08-13 16:17:39,2022-06-08 09:00:12
2440,708,2023-06-06 18:00:27,shipped,8536.12,0 Green Ridge Plaza,2021-06-06 23:00:24,2022-01-27 23:16:40
2441,109,2023-05-31 14:33:07,processing,9505.56,09 Meadow Valley Terrace,2021-04-29 16:48:54,2022-01-25 09:44:47
2442,124,2023-12-23 02:06:21,shipped,5047.06,09 Ludington Park,2021-01-25 18:05:49,2022-06-10 17:50:31
2443,583,2023-03-18 02:20:26,shipped,3498.93,6775 Sheridan Center,2021-04-07 08:34:04,2022-07-20 18:56:11
